respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
24120,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
24121,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.32641151313295663,0.08433014948455372,0.21767685934655137,4.146380247313354,2.4404560150243246,2.8589970940834184,4.149908668364095,2.8788876260184453,2.3987377375788297,0.0,2.2460321898254696,0.0,0.0,1.3492767571197843,0.501205653974443,0.2509123332898595,0.8335362166030323,6.0,1.0,1.094851281745656,0.5744297854605132
24122,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2314002573038782,0.30724842985108697,0.3225595030484017,0.081444613471622,0.21418547796986145,4.146362984151159,2.419034315296022,2.8692089231977436,4.155386503800249,2.918830868230588,2.3623927331783787,2.0,2.2401132339491894,2.0,0.0,1.3462922357886966,0.4973909039942787,0.24385245865660268,0.8310989813194453,5.0,0.0,1.0,0.0
24123,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0
24124,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,2.303596206041093,0.0,0.0,1.3888680999067764,0.5023326571158692,0.2309098856167927,0.8020788458722685,5.0,1.0,2.0,2.0
24125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.30302062660395085,0.06290685938966491,0.21727117627040549,4.0,2.0,2.0,4.0,2.8966827026742945,2.2897459041427126,4.0,2.2968564019525712,0.0,0.0,1.394128082131535,0.5233376763018909,0.2197562358493356,0.7856564115385645,0.0,1.0,1.0,0.0
24126,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0
24127,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,4.0,4.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0
24128,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,0.0,1.4111195133108942,0.0,0.21493369488477138,1.0,5.0,1.0,2.0,0.0
24129,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0
24130,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,2.0,4.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0
24131,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0
24132,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,1.4516852183517486,0.0,1.0,1.0,5.0,0.0,0.0,0.0
24133,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
24134,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.20660213320005333,1.0,6.0,1.0,2.0,0.0
24135,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,1.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0
24136,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2518691168050367,0.3246704857253833,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0
24137,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0
24138,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,1.4173161479226375,0.0,0.20880540247015236,0.0,0.0,2.0,0.0,0.0
24139,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,4.0,4.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
24140,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0
24141,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
24142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0
24143,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,2.0,2.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
24144,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0
24145,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,2.0,1.0,2.0
24146,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,0.0,0.0,1.380589887241215,1.0,0.21580522502391034,1.0,7.0,2.0,1.0,0.0
24147,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0
24148,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0
24149,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,2.0,5.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,2.0,0.0
24150,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
24151,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25892905133230953,0.34071046108219605,1.0,0.0,0.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
24152,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0
24153,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,0.0
24154,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
24155,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26581168258427484,0.3487307770587441,0.0,0.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0
24156,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0
24157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
24158,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2762648101040115,0.36344199820100215,0.0,0.0,1.0,3.0,1.0,5.0,4.0,4.0,4.0,3.0,0.0,3.0,0.0,1.3477039072036887,0.0,0.24386639309644795,1.0,9.0,2.0,0.0,0.0
24159,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.3611192544832902,1.0,0.23579183912392238,0.7156795407230476,6.0,2.0,1.0,0.0
24160,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0
24161,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,3.0
24162,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
24163,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,5.0,5.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
24164,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,5.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0
24165,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,5.0,5.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
24166,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0
24167,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
24168,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,2.0,1.0,1.0
24169,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
24170,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,5.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0
24171,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0
24172,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0
24173,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
24174,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,5.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,3.0,3.0
24175,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.2506389807333057,0.3332704094066403,0.3685839970835841,0.09860745483390931,0.1476846527905354,3.9028429942340725,2.103674470410921,2.367838094438025,4.213881991732165,2.732998098349479,2.1122244970629693,3.0,1.9458081023613,0.0,0.0,1.268909548358238,0.7081597998258033,0.31011166512710925,0.6941239384585633,6.0,2.0,0.0,0.0
24176,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0
24177,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,9.0,1.0,1.0,0.0
24178,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,5.0,5.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,0.0
24179,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,5.0,5.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
24180,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
24181,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.23680226938713025,0.3093012709862522,1.0,0.0,0.0,4.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0
24182,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,8.0,1.0,1.0,2.0
24183,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0
24184,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
24185,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,0.31296084028905624,1.0,7.0,2.0,1.0,2.0
24186,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,0.0,0.0,1.2984736218485533,1.0,0.3090911641996201,1.0,5.0,2.0,1.0,2.0
24187,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,4.0,5.0,5.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
24188,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0
24189,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0,3.0,2.0
24190,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.24922188151021124,0.30303987652104025,1.0,0.0,0.0,3.0,1.0,5.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,1.3017615500019293,0.0,1.0,0.0,1.0,1.0,0.0,0.0
24191,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0
24192,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,9.0,0.0,2.0,0.0
24193,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,1.0,3.0
24194,0.0,1.0,0.0,0.8267587224154292,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,2.0,2.0,0.0
24195,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.29894662572623515,0.09912531729506513,0.09535229430883185,4.0,3.0,1.0,1.0,2.3328630534405654,1.935094703822344,2.0,1.8611849745382059,0.0,1.0,1.30027811736306,0.6385346368564493,0.29734970303334374,0.6174202259821673,5.0,1.0,1.0,0.0
24196,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
24197,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,2.0,0.0
24198,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,1.0,2.0
24199,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
24200,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24201,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
24202,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,0.0
24203,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,3.0
24204,3.0,2.0,0.14860686574470205,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,1.233427962874055,1.0,0.25569610755490246,1.0,6.0,1.0,1.0,0.0
24205,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0
24206,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0
24207,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
24208,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
24209,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0
24210,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0
24211,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,5.0,2.0,2.0,0.0,2.0,3.0,1.0,1.202797567223702,0.0,0.0,0.0,5.0,1.0,1.0,2.0
24212,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0
24213,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,2.0
24214,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0
24215,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,1.2436066197129343,1.0,0.0,1.0,2.0,0.0,1.0,0.0
24216,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0
24217,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,1.0,0.0
24218,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,3.0
24219,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,1.2729845022916715,0.0,0.0,0.0,2.0,1.0,0.0,0.0
