respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
18211,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,6.0,0.0,1.0,0.0
18212,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
18213,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.6499591448197433,1.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0515916152894533,0.0,0.0,0.0,5.0,1.0,0.0,0.0
18214,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
18215,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
18216,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,4.0,5.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0
18217,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
18218,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,5.0,4.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,0.0,3.0
18219,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.3016184937595687,1.0,4.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
18220,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
18221,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3090617410766464,0.054811193164084254,0.1575145508660944,5.0,2.0,1.0,5.0,2.0,1.9177852131438757,3.0,1.8875538204891997,0.0,0.0,1.080225194857085,0.49814927608362214,0.27430401642356284,0.5640861927843797,3.0,1.0,1.0,0.0
18222,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0
18223,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18224,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,2.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
18225,3.0,2.0,0.0,0.6063841024344578,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
18226,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,1.0,0.0
18227,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.2670886848305874,0.43216985468947083,0.35545341034883654,0.06247709064325178,0.17336069320435543,3.9342899417300337,2.3094926418709827,2.503911950475346,4.0977720348309585,2.714823210112258,1.9918172109905845,3.0,1.884612076007824,3.0,0.0,0.9973978054801813,0.4036667941924851,0.32685490168799924,0.5633722156809375,9.0,1.0,2.0,3.0
18228,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
18229,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,2.0,0.0
18230,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,5.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,0.9758154968538962,1.0,0.0,1.0,5.0,2.0,0.0,3.0
18231,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
18232,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
18233,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,5.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
18234,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.26243128038140706,0.43886577047000747,0.3088232472138559,0.053689274272898525,0.14015614754697878,3.9054938940157244,2.281169601672902,2.643230512479675,4.015925927760265,2.7521619302971327,2.090729973425552,4.0,1.7960408852617298,0.0,1.0,0.9314754532044757,0.37266125415976503,0.33947453493670554,0.5686948944045279,1.0,1.0,1.0,0.0
18235,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.2536206776347946,0.4282559142868503,0.0,0.0,0.0,4.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0
18236,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
18237,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0
18238,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.9907401078776684,0.0,0.3199218585676527,0.0,9.0,2.0,1.0,1.0
18239,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,5.0,2.0,2.0,4.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,7.0,1.0,3.0,3.0
18240,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,3.0,0.0
18241,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
18242,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.28704461536643694,0.42160892852155624,1.0,0.0,0.0,3.0,2.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0
18243,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,1.0,1.0,2.0
18244,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
18245,1.0,1.0,0.0,0.6957501478751092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
18246,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,2.0,0.0,0.9959015232181754,0.0,0.0,0.0,5.0,2.0,0.0,0.0
18247,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2831760946433844,0.42284224526716446,0.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0
18248,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
18249,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.4043672400139004,0.052814411415287116,0.08949454373697945,3.0,4.0,2.0,4.0,2.9889951539734234,2.323294765492582,2.0,1.7148610725374354,3.0,0.0,0.98800539684237,0.42508011131539436,0.265000012892689,0.6285674078201162,2.0,1.0,1.0,3.0
18250,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,5.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,2.0
18251,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.303979197449404,0.4349264810069507,0.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,0.0,1.6651658915288639,0.0,1.0,1.0045423558634792,0.4185409511935688,0.0,0.6263611412616678,3.0,1.0,0.0,0.0
18252,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6480120026252283,0.0,1.0,1.0,0.0,1.0,5.0,1.0,4.0,5.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0
18253,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
18254,2.0,1.0,0.0,0.7298868051568133,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,5.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
18255,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0
18256,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0
18257,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0
18258,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
18259,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0
18260,3.0,1.0,0.05710610974645312,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,5.0,5.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0
18261,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0
18262,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,2.0,2.0,4.0,1.6637875838636524,0.0,0.0,1.0860141614730494,0.46026293621726566,0.2625195077869011,0.619435255783427,1.0,0.0,2.0,1.0
18263,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3102269072937948,0.4082103679233567,1.0,0.0,0.0,4.0,1.0,4.0,4.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
18264,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0
18265,2.0,1.0,0.0,1.0,0.09087064224151627,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,2.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0
18266,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
18267,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0
18268,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3008097781135034,0.38030351321570566,0.3518294402452383,0.038649391845657355,0.06671325586854177,4.173555240191338,2.5622919795778207,2.7879552547974202,4.3292882109875155,3.077398202263095,2.427985506216469,1.0,1.7209942269167844,1.0,1.0,1.1360745989570649,0.4930992167887428,0.25296555254005954,0.6938895022370569,1.0,1.0,0.937527310682369,0.39502193398220553
18269,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,4.0,5.0,1.0,0.0,0.0,1.0,1.1403911436215675,0.0,0.0,2.0,6.0,1.0,1.0,0.0
18270,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,2.0,1.0,0.0
18271,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,3.0,1.0
18272,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0
18273,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0
18274,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0
18275,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
18276,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
18277,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,8.0,1.0,1.0,2.0
18278,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
18279,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3134752758159221,0.3692909456964137,0.3429076783550423,0.05349651787878677,0.06812803143281654,3.9996313991233396,2.4845417363146574,2.7447943770131027,4.305772221549689,3.0603238380271685,2.338448201067925,1.0,1.8065636574764072,0.0,0.0,1.059791337567969,0.49438080616125163,0.2340539640739205,0.644002619054397,2.0,0.0,0.0,0.0
18280,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,0.0,2.0,0.0
18281,3.0,1.0,0.0,0.7583838279334171,0.0,1.0,0.0,0.0,0.6844651103981321,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
18282,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
18283,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
18284,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,9.0,2.0,1.0,2.0
18285,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,5.0,5.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0
18286,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0361288140278813,1.0,0.0,1.0,5.0,2.0,1.0,0.0
18287,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,4.0,5.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0
18288,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,2.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,9.0,1.0,2.0,1.0
18289,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
18290,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0
18291,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0
18292,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0
18293,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0
18294,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0009799602312428,0.0,0.0,0.0,9.0,0.0,0.0,0.0
18295,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.409214115835975,0.0,1.0,1.0,1.0,0.0,1.0,5.0,3.0,5.0,5.0,4.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
18296,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.2543273733308886,1.0,4.0,0.0,0.0,0.0
18297,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
18298,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2503750642488349,0.39866996385014475,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,1.9705095056184205,0.0,0.0,1.031315217850417,0.4857574481186908,0.2377474772648447,0.7254684459044558,5.0,0.0,0.0,0.0
18299,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,5.0,4.0,1.0,2.0,3.0,0.0,0.0,1.059470967164215,1.0,0.0,0.0,2.0,0.0,1.0,2.0
18300,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,2.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
18301,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,4.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
18302,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,5.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0
18303,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.25945047912276836,0.3996830861477532,1.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0
18304,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,4.0,4.0,5.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,8.0,1.0,1.0,0.0
18305,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,4.0,1.0,4.0,1.0,1.0,1.0,1.1031785425179261,0.0,0.0,1.0,6.0,0.0,0.0,0.0
18306,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0
18307,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0
18308,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,5.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
18309,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2732336553653363,0.42372988731149464,0.275528309478936,0.1016351242649913,0.13869575683755864,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.8625617639305825,0.0,0.0,1.1201755651972511,0.4604331046167055,0.2680600635199877,0.7779597355683417,5.0,1.0,0.0,0.0
