respondent_id,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
24813,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0
24814,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,1.7775629536161008,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
24815,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,9.0,2.0,3.0,0.0
24816,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
24817,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,1.0,2.0,0.0,0.0,1.2249848889994042,0.0,1.0,2.0,9.0,2.0,0.0,0.0
24818,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0
24819,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.36293748170916196,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,0.0,1.0,1.2213654993097771,1.0,0.0,1.0,3.0,1.0,1.0,2.0
24820,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,1.218469131018842,1.0,0.0,0.0,1.0,2.0,2.0,0.0
24821,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,4.0,3.0,3.0,0.0,1.0,1.229223417046436,1.0,0.0,1.0,1.0,0.0,1.0,0.0
24822,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0
24823,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0
24824,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
24825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
24826,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
24827,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3349751832132464,0.0,0.0,0.0,4.0,5.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,1.0,2.0
24828,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
24829,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.2453298525599372,1.0,0.0,1.0,2.0,2.0,1.0,0.0
24830,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.28140654917710994,0.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0
24831,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0
24832,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0
24833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.28102306966299,0.0,0.0,2.0,6.0,0.0,1.0,0.0
24834,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0
24835,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0
24836,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0
24837,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.24482337982912591,0.0,0.0,0.0,2.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
24838,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.24846231412814487,0.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,0.7266748463302539,0.0,1.0,6.0,2.0,0.0,0.0
24839,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0
24840,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0
24841,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24842,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,1.0
24843,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,1.2553260028006628,1.0,0.0,0.0,5.0,1.0,3.0,0.0
24844,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
24845,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,1.0,0.0,0.0,1.256689569874728,0.0,0.0,0.0,2.0,0.0,0.0,0.0
24846,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,1.268359616141871,0.0,1.0,1.0,3.0,2.0,0.0,0.0
24847,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
24848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,0.0,0.0,1.0,1.2695338166861854,0.0,0.0,0.0,2.0,2.0,1.0,1.0
24849,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.26986842905886327,0.1359200299849228,0.11163706619391324,3.763304736881084,2.422620225850865,1.9477547533504134,4.0,1.7229736085552645,1.0,0.0,1.273262487391365,0.6375972912517839,0.16875244094596464,0.7006172791519171,2.0,1.0,0.0,0.0
24850,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0
24851,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2607858143837722,1.0,0.0,0.0,4.0,2.0,1.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,7.0,2.0,1.0,0.0
24852,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,1.0,1.0
24853,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,2.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0
24854,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.25182868232823624,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0
24855,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,9.0,2.0,2.0,1.0
24856,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0
24857,0.0,0.6453005283422789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0
24858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26299482468812124,0.0,1.0,0.0,5.0,2.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,0.0
24859,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,5.0,1.0,1.0,4.0,1.0,0.0,0.0,1.2205899618315146,0.0,0.0,0.0,9.0,0.0,0.0,0.0
24860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25767633106378995,0.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,1.2216627501109796,1.0,0.0,1.0,2.0,2.0,1.0,0.0
24861,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1640155035866607,0.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,2.0
24862,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,3.0,0.0,0.0,1.2115654510683382,1.0,0.0,0.0,9.0,2.0,1.0,0.0
24863,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24864,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
24865,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
24866,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0
24867,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
24868,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,0.0
24869,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,1.0,0.0,1.0,1.2054760260149948,1.0,0.0,1.0,0.0,0.0,1.0,2.0
24870,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
24871,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
24872,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0
24873,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,3.0
24874,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,3.0
24875,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
24876,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,9.0,2.0,1.0,0.0
24877,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0
24878,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
24879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0843088956705444,0.0,0.0,1.0,1.0,0.0,3.0,0.0
24880,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0
24881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,0.0,0.0
24882,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
24883,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0
24884,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,4.0,1.0,0.0,0.0,1.029288101535628,1.0,0.0,0.0,2.0,0.0,1.0,0.0
24885,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
24886,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0
24887,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0210128194198513,1.0,0.0,0.0,6.0,0.0,1.0,0.0
24888,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,0.0,1.0
24889,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,5.0,1.0,2.0,0.0
24890,0.0,0.0,0.0,0.0,0.0,0.0,0.7070756361873191,0.28515624759660735,0.0,0.0,0.0,3.0,3.0,3.0,4.0,1.0,0.0,0.0,1.0180901428331626,0.0,0.30031224415720525,0.0,4.0,2.0,0.0,0.0
24891,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
24892,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24893,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,5.0,2.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0
24894,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.27208234684966526,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.2854948102786309,0.0,4.0,0.0,1.0,0.0
24895,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
24896,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0
24897,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,2.0,2.0,0.0
24898,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,0.29527811794619263,0.0,5.0,1.0,1.0,0.0
24899,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24900,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,7.0,1.0,3.0,2.0
24901,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0
24902,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2619956587178694,0.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
24903,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0
24904,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
24905,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,1.822180650937096,0.0,1.0,0.9424822694215259,1.0,0.0,0.0,5.0,0.0,1.0,0.0
24906,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0
24907,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,2.0,4.0,3.0,0.0,1.0,0.941820424150232,1.0,0.0,0.0,1.0,0.0,1.0,0.0
24908,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
24909,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0
24910,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24911,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0
24912,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0
24913,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0
24914,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3079491276038119,0.0,0.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,2.0,1.0,0.0
24915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0
24916,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,5.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,2.0,0.0
24917,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,2.0,3.0
24918,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,3.0
24919,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0
24920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2958426408417765,0.0,0.0,1.0,5.0,5.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0
24921,0.0,0.7126192415497625,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0
24922,0.0,0.0,0.0,1.0,0.29488652590031017,1.0,0.7495711677732647,0.0,1.0,1.0,0.0,5.0,2.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0
24923,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
24924,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
24925,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0
24926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0
24927,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
24928,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
24929,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
24930,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,8.0,1.0,2.0,1.0
24931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
24932,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.25072731639638535,1.0,0.0,0.0,5.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
24933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0
24934,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
24935,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,1.0,2.0,1.0
24936,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.24192296972405683,0.0,0.0,0.0,4.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0
24937,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24938,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,3.0,1.0
