respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
19223,1.0,1.0,0.0,0.7462231622588705,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0
19224,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,4.0,4.0,0.0,0.0,0.0,1.036550101953079,0.0,1.0,0.0,1.0,1.0,0.0,0.0
19225,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,2.0,0.0
19226,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0
19227,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0126010685004454,0.0,0.23163766876478914,0.0,7.0,2.0,1.0,0.0
19228,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
19229,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.9094645181575682,0.0,0.0,1.0228048142536017,0.4473098037672757,0.24102390730035853,0.6012205570406052,7.0,1.0,1.0,2.0
19230,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0
19231,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0
19232,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0
19233,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0283450708922905,0.0,1.0,2.0,3.0,2.0,1.0,0.0
19234,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.22643403652359734,1.0,1.0,0.0,2.0,5.0,5.0,4.0,3.0,0.0,1.0,1.0660298605653655,1.0,0.0,0.0,9.0,2.0,1.0,0.0
19235,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
19236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.22281652384789769,1.0,0.0,2.0,1.0,0.0
19237,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
19238,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,1.085000393663391,1.0,1.0,1.0,9.0,1.0,2.0,0.0
19239,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0
19240,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,1.0,0.0
19241,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
19242,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
19243,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,5.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0
19244,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0
19245,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,0.0,3.0,0.0,1.1631458314351535,0.0,0.0,0.0,7.0,2.0,2.0,0.0
19246,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0
19247,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,2.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0
19248,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,1.0,0.0,0.0,1.213283219439704,0.0,1.0,0.0,1.0,1.0,0.0,0.0
19249,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
19250,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0
19251,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,3.0
19252,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
19253,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0
19254,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0
19255,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6169714772042185,0.0,1.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
19256,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0
19257,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
19258,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
19259,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
19260,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
19261,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,2.0
19262,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
19263,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0
19264,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
19265,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
19266,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,3.0,3.0,0.0,0.0,1.3076266875195064,0.0,1.0,0.0,6.0,1.0,0.0,0.0
19267,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,2.0,2.0,0.0
19268,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,3.0,0.0
19269,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0
19270,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,5.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,3.0
19271,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,3.0,2.0
19272,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
19273,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0
19274,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0
19275,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0
19276,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0
19277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17787959909053724,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0
19278,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
19279,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0
19280,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0
19281,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,0.0,3.0
19282,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,3.0
19283,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0
19284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
19285,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0
19286,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,2.0,1.0,0.0
19287,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
19288,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.12428289667364094,1.0,0.04384343841429604,0.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,0.7198447039309177,0.46334561607378116
19289,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
19290,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,2.0,0.0
19291,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0
19292,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0
19293,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0
19294,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,3.0,3.0,1.0,1.2850986860920524,0.0,1.0,0.0,6.0,1.0,0.0,0.0
19295,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,2.0,0.0,1.0,1.2678221485129382,1.0,0.0,1.0,2.0,1.0,1.0,2.0
19296,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.2519606623295218,0.0,0.0,0.0,1.0,0.0
19297,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.13675150801788677,0.0,0.0,0.0,4.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
19298,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,8.0,1.0,1.0,0.0
19299,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,1.9701028641663592,3.0,1.0,1.2681938622097806,0.5385504258339378,0.2824504443044105,0.6202439989972168,5.0,2.0,0.0,3.0
19300,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.6077384669947864,5.0,2.0,0.0,0.0
19301,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0
19302,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6721518725245191,0.0,0.3228911224758489,0.0,0.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0
19303,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0
19304,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,1.0,2.0,0.0,1.2597066484067212,0.0,0.24070624025487286,0.0,7.0,0.0,0.0,0.0
19305,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
19306,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.31720663562878115,0.05826130412391475,0.11327447150116363,4.0,1.0,1.0,4.0,2.007926848348404,0.0,1.0,1.2445100806577367,0.5788970885632079,0.231391949559768,0.6043934617625143,0.0,0.0,1.0,0.0
19307,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
19308,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,2.0,0.0
19309,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,1.0,2.022877674276498,0.0,1.0,1.2505113365913296,0.5956608221543445,0.24278450179071503,0.6056025405966539,2.0,1.0,1.0,2.0
19310,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.15443478424126883,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0
19311,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
19312,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,2.0,0.0
19313,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.07228261629475004,0.0,3.0,1.0,2.0,1.0,2.0375868543331648,0.0,0.0,1.2467572151401074,0.6020787758931889,0.2457441262834022,0.5861921145035027,5.0,2.0,0.0,0.0
19314,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0
19315,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.19626212911949834,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0
19316,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,3.0,0.0
19317,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
19318,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,0.2563863843515363,1.0,3.0,0.0,3.0,0.0
19319,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
19320,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1734079084529927,0.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
19321,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
19322,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
19323,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,1.0,1.0,3.0
19324,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,2.0,7.0,2.0,1.0,1.0
19325,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,2.0,1.0,0.0
19326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0
19327,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0
19328,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
19329,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0
19330,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0
19331,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0
19332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,9.0,1.0,0.0,3.0
19333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941954494890007,0.04344197506057161,0.12851509047995296,3.0,3.0,1.0,4.0,1.985388445162025,0.0,0.0,1.1754864463162373,0.6580740272861305,0.25916857934669296,0.5833434534080092,9.0,0.0,1.0,0.0
19334,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,3.0,1.0,0.0,1.0,1.1562606572625065,1.0,0.0,0.0,6.0,1.0,3.0,0.0
19335,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0
19336,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,2.0,0.0
19337,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.05695152465174852,0.0,4.0,1.0,4.0,0.0,1.93668528921464,0.0,0.0,1.1227602033315576,0.5681044656491704,0.24433102842513424,0.571067600268704,0.0,2.0,1.0936568916688667,0.6138246028586551
19338,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
